fish_id,color,fin_id,recap,size,tag_id,dive_num,obs_time,collector,gps,depth_m,depth_ft,anemspp,anemdia,oldanemid,anem_id,anemsampleid,spp,notes,anem_table_id,dive_table_id
1153.2,YP,448,N,9.2,985153000404251,40.2,10:56:00,MRS,3,4,NA,HECR,30,938,2433,NA,APCL,NA,7662,588
1153.2,YP,448,N,9.2,985153000404251,40.2,10:56:00,MRS,3,4,NA,HECR,30,938,2433,NA,APCL,NA,9872,588
1153.3,YR,449,N,5.4,985153000406269,40.2,10:56:00,MRS,3,4,NA,HECR,30,938,2433,NA,APCL,NA,7662,588
1153.3,YR,449,N,5.4,985153000406269,40.2,10:56:00,MRS,3,4,NA,HECR,30,938,2433,NA,APCL,NA,9872,588
1153.4,YR,450,N,3.5,NA,40.2,10:56:00,MRS,3,4,NA,HECR,30,938,2433,NA,APCL,NA,7662,588
1153.4,YR,450,N,3.5,NA,40.2,10:56:00,MRS,3,4,NA,HECR,30,938,2433,NA,APCL,NA,9872,588
1153.5,YR,451,N,3.9,NA,40.2,10:56:00,MRS,3,4,NA,HECR,30,938,2433,NA,APCL,NA,7662,588
1153.5,YR,451,N,3.9,NA,40.2,10:56:00,MRS,3,4,NA,HECR,30,938,2433,NA,APCL,NA,9872,588
1154.1,O,203,N,7.9,985153000402079,18,12:04:00,MLP,3,NA,12,ENQD,30,NA,2275,NA,APCL,7.9 O fish has very thin orange edges,7148,302
1154.2,O,204,N,9.4,985153000403605,18,12:04:00,MLP,3,NA,12,ENQD,30,NA,2275,NA,APCL,7.9 O fish has very thin orange edges,7148,302
1155.1,O,146,N,8.1,985153000402132,12,11:15:00,MRS,3,3.2,NA,HECR,35,849,2246,NA,APCL,NA,7062,296
1155.2,YP,147,N,10.3,985153000404104,12,11:15:00,MRS,3,3.2,NA,HECR,35,849,2246,NA,APCL,NA,7062,296
1155.3,YR,148,N,4,NA,12,11:15:00,MRS,3,3.2,NA,HECR,35,849,2246,NA,APCL,NA,7062,296
1155.4,NA,NA,NA,4,NA,12,11:15:00,MRS,3,3.2,NA,HECR,35,849,2246,NA,APCL,NA,7062,296
1155.5,NA,NA,NA,4,NA,12,11:15:00,MRS,3,3.2,NA,HECR,35,849,2246,NA,APCL,NA,7062,296
1158.1,YP,295,N,10.1,985153000402348,31,10:34:00,MRS,3,2.8,NA,HECR,30,NA,2312,NA,APCL,Old tag is unreadable,7328,315
1158.2,O,296,N,9,985153000404654,31,10:34:00,MRS,3,2.8,NA,HECR,30,NA,2312,NA,APCL,Old tag is unreadable,7328,315
1158.3,YR,NA,NA,3,NA,31,10:34:00,MRS,3,2.8,NA,HECR,30,NA,2312,NA,APCL,Old tag is unreadable,7328,315
1158.4,YR,NA,NA,3,NA,31,10:34:00,MRS,3,2.8,NA,HECR,30,NA,2312,NA,APCL,Old tag is unreadable,7328,315
1160.1,YP,129,N,10.7,985153000402481,11,13:15:00,MRS,3,3.1,NA,HECR,35,908,2236,NA,APCL,NA,7032,295
1160.2,NA,NA,NA,3,NA,11,13:15:00,MRS,3,3.1,NA,HECR,35,908,2236,NA,APCL,NA,7032,295
1160.3,YR,NA,NA,2.5,NA,11,13:15:00,MRS,3,3.1,NA,HECR,35,908,2236,NA,APCL,NA,7032,295
1161.1,O,19,N,6.5,985153000402570,3,13:55:00,MRS,3,2.3,NA,HECR,30,NA,2161,NA,APCL,NA,6823,287
1161.2,YP,20,N,8,985153000406811,3,13:55:00,MRS,3,2.3,NA,HECR,30,NA,2161,NA,APCL,NA,6823,287
1162.1,YP,97,N,8.6,985153000402631,8,10:09:00,MRS,3,3.8,NA,HECR,30,476,2216,NA,APCL,Data sheet as the Y fish as YP (when estimated from afar) and YR when fin-clipped. We decided it was probably YP based on size.,6965,292
1162.2,O,98,N,8.8,985153000404281,8,10:09:00,MRS,3,3.8,NA,HECR,30,476,2216,NA,APCL,Data sheet as the Y fish as YP (when estimated from afar) and YR when fin-clipped. We decided it was probably YP based on size.,6965,292
1162.3,NA,NA,NA,5,NA,8,10:09:00,MRS,3,3.8,NA,HECR,30,476,2216,NA,APCL,Data sheet as the Y fish as YP (when estimated from afar) and YR when fin-clipped. We decided it was probably YP based on size.,6965,292
1163.1,YP,NA,Y,9,985153000402631,54,12:46:00,MRS,4,3.9,NA,HECR,30,NA,2216,NA,APCL,784 already cut,8026,338
1163.2,O,784,N,9,986112100164868,54,12:46:00,MRS,4,3.9,NA,HECR,30,NA,2216,NA,APCL,784 already cut,8026,338
1164.1,YP,547,N,5.6,985153000402633,44,10:13:00,MRS,3,2.2,NA,HECR,20,NA,2479,NA,APCL,NA,7761,328
1164.2,W,548,N,4.9,NA,44,10:13:00,MRS,3,2.2,NA,HECR,20,NA,2479,NA,APCL,NA,7761,328
1165.1,YP,332,N,9,985153000402712,34,11:42:00,MRS,3,2.2,NA,HECR,30,NA,2405,NA,APCL,NA,7378,318
1165.2,O,NA,NA,9,NA,34,11:42:00,MRS,3,2.2,NA,HECR,30,NA,2405,NA,APCL,NA,7378,318
1166.1,YP,301,N,6.6,985153000402774,32,10:23:00,MRS,3,1.6,NA,HECR,15,NA,2316,NA,APCL,NA,7335,316
1166.2,W,302,N,5.2,985153000404810,32,10:23:00,MRS,3,1.6,NA,HECR,15,NA,2316,NA,APCL,NA,7335,316
1167.1,YP,NA,Y,6.5,985153000402774,57,07:52:00,MRS,4,2,NA,HECR,20,NA,2316,NA,APCL,NA,8093,341
1167.2,YR,NA,Y,5,985153000404810,57,07:52:00,MRS,4,2,NA,HECR,20,NA,2316,NA,APCL,NA,8093,341
1168.1,YP,459,N,7.6,985153000402923,41,12:45:00,MRS,3,3.4,NA,HECR,30,NA,2441,NA,APCL,Old tag is unreadable,7676,325
1168.2,O,460,N,7.7,985153000351755,41,12:45:00,MRS,3,3.4,NA,HECR,30,NA,2441,NA,APCL,Old tag is unreadable,7676,325
1168.3,YR,461,N,4.1,NA,41,12:45:00,MRS,3,3.4,NA,HECR,30,NA,2441,NA,APCL,Old tag is unreadable,7676,325
1169.1,YP,592,N,8.8,985153000402938,46,13:32:00,MRS,3,1.8,NA,HECR,30,NA,2500,NA,APCL,NA,7804,330
1169.2,O,593,N,9.2,985153000407315,46,13:32:00,MRS,3,1.8,NA,HECR,30,NA,2500,NA,APCL,NA,7804,330
1169.3,YR,594,N,3.5,NA,46,13:32:00,MRS,3,1.8,NA,HECR,30,NA,2500,NA,APCL,NA,7804,330
1169.4,YP,595,N,6.1,985153000406780,46,13:32:00,MRS,3,1.8,NA,HECR,30,NA,2500,NA,APCL,NA,7804,330
1169.5,YR,596,N,5.4,985153000403652,46,13:32:00,MRS,3,1.8,NA,HECR,30,NA,2500,NA,APCL,NA,7804,330
1170.1,O,88,N,6.5,985153000402963,7,14:44:00,MRS,3,3.8,NA,HECR,20,NA,2210,NA,APCL,The other large fish swam away,6934,291
1170.2,NA,NA,NA,8,NA,7,14:44:00,MRS,3,3.8,NA,HECR,20,NA,2210,NA,APCL,The other large fish swam away,6934,291
1171.1,YP,238,N,6.9,985153000402964,20,11:03:00,MRS,3,3.7,NA,MADO,10,NA,2292,NA,APCL,Anemone is very pink,7218,304
1171.2,YR,239,N,4.4,NA,20,11:03:00,MRS,3,3.7,NA,MADO,10,NA,2292,NA,APCL,Anemone is very pink,7218,304
1171.3,YP,240,N,5.8,985153000406846,20,11:03:00,MRS,3,3.7,NA,MADO,10,NA,2292,NA,APCL,Anemone is very pink,7218,304
1172.1,O,NA,Y,7,985153000402971,55,11:14:00,MRS,4,2.5,NA,HECR,25,NA,2287,NA,APCL,NA,8082,339
1172.2,O,NA,N,7.4,986112100164794,55,11:14:00,MRS,4,2.5,NA,HECR,25,NA,2287,NA,APCL,NA,8082,339
1173.1,YP,155,N,5.7,985153000402985,12,11:17:00,MRS,3,1.9,NA,HECR,25,NA,2252,NA,APCL,NA,7064,296
1174.1,O,182,N,10.6,985153000403023,16,13:20:00,MRS,3,3,NA,HECR,30,NA,451,NA,APCL,NA,7126,300
1174.2,YP,NA,NA,8,NA,16,13:20:00,MRS,3,3,NA,HECR,30,NA,451,NA,APCL,NA,7126,300
1174.3,NA,NA,NA,1,NA,16,13:20:00,MRS,3,3,NA,HECR,30,NA,451,NA,APCL,NA,7126,300
1174.4,NA,NA,NA,1,NA,16,13:20:00,MRS,3,3,NA,HECR,30,NA,451,NA,APCL,NA,7126,300
1174.5,NA,NA,NA,1,NA,16,13:20:00,MRS,3,3,NA,HECR,30,NA,451,NA,APCL,NA,7126,300
1175.1,YP,306,N,9.8,985153000403050,32,11:23:00,MRS,3,2.8,NA,HECR,20,377,2318,NA,APCL,NA,7344,316
1175.2,O,307,N,8.2,985153000405045,32,11:23:00,MRS,3,2.8,NA,HECR,20,377,2318,NA,APCL,NA,7344,316
1175.3,NA,NA,NA,6,NA,32,11:23:00,MRS,3,2.8,NA,HECR,20,377,2318,NA,APCL,NA,7344,316
1175.4,NA,NA,NA,3,NA,32,11:23:00,MRS,3,2.8,NA,HECR,20,377,2318,NA,APCL,NA,7344,316
1175.5,NA,NA,NA,3,NA,32,11:23:00,MRS,3,2.8,NA,HECR,20,377,2318,NA,APCL,NA,7344,316
1176.1,YP,187,N,11.3,985153000403134,16,14:34:00,MRS,3,7.2,NA,STME,20,397,2269,NA,APCL,NA,7136,300
1176.2,O,188,N,9.8,985153000402171,16,14:34:00,MRS,3,7.2,NA,STME,20,397,2269,NA,APCL,NA,7136,300
1176.3,NA,NA,NA,5,NA,16,14:34:00,MRS,3,7.2,NA,STME,20,397,2269,NA,APCL,NA,7136,300
1176.4,NA,NA,NA,3,NA,16,14:34:00,MRS,3,7.2,NA,STME,20,397,2269,NA,APCL,NA,7136,300
1178.1,O,329,N,6.6,985153000403144,34,11:26:00,MRS,3,1.9,NA,HECR,30,NA,2402,NA,APCL,NA,7368,318
1178.2,YR,330,N,4.9,NA,34,11:26:00,MRS,3,1.9,NA,HECR,30,NA,2402,NA,APCL,NA,7368,318
1178.3,YR,331,N,4.1,NA,34,11:26:00,MRS,3,1.9,NA,HECR,30,NA,2402,NA,APCL,NA,7368,318
1179.1,YP,80,N,8,985153000403168,6,12:40:00,MRS,3,3.5,NA,HECR,25,727,2207,NA,APCL,Malin estimated 2 small fish sizes,6925,290
1179.2,O,81,N,7.3,985153000402873,6,12:40:00,MRS,3,3.5,NA,HECR,25,727,2207,NA,APCL,Malin estimated 2 small fish sizes,6925,290
1179.3,NA,NA,NA,3,NA,6,12:40:00,MRS,3,3.5,NA,HECR,25,727,2207,NA,APCL,Malin estimated 2 small fish sizes,6925,290
1179.4,NA,NA,NA,3,NA,6,12:40:00,MRS,3,3.5,NA,HECR,25,727,2207,NA,APCL,Malin estimated 2 small fish sizes,6925,290
1180.1,YR,205,N,5.5,985153000403206,18,12:12:00,MLP,3,NA,11,HECR,20,NA,2276,NA,APCL,NA,7149,302
1180.2,YR,206,N,3.5,NA,18,12:12:00,MLP,3,NA,11,HECR,20,NA,2276,NA,APCL,NA,7149,302
1181.1,YP,171,N,7,985153000403242,15,10:25:00,MRS,3,2,NA,STME,20,NA,2260,NA,APCL,NA,7109,299
1181.2,BW,NA,NA,2.5,NA,15,10:25:00,MRS,3,2,NA,STME,20,NA,2260,NA,APCL,NA,7109,299
1182.1,O,101,N,8.1,985153000403244,8,10:51:00,MRS,3,3.5,NA,HECR,35,499,2218,NA,APCL,We also saw this at 11:17 and caugh the fish on it. The 8.1 O fish was hiding in a hole adjacent to the anemone.,6973,292
1182.2,YP,NA,NA,8,NA,8,10:51:00,MRS,3,3.5,NA,HECR,35,499,2218,NA,APCL,We also saw this at 11:17 and caugh the fish on it. The 8.1 O fish was hiding in a hole adjacent to the anemone.,6973,292
1183.1,O,2,N,9.5,985153000403248,2,10:43:00,MRS,3,2.5,NA,ENQD,NA,NA,2175,NA,APCL,NA,6798,286
1183.2,YR,3,N,9.9,985153000352732,2,10:43:00,MRS,3,2.5,NA,ENQD,NA,NA,2175,NA,APCL,NA,6798,286
1184.1,YP,150,N,7.3,985153000403264,12,11:18:00,MRS,3,1.3,NA,HECR,20,871,2248,NA,APCL,NA,7065,296
1184.2,YR,151,N,3.9,NA,12,11:18:00,MRS,3,1.3,NA,HECR,20,871,2248,NA,APCL,NA,7065,296
1185.1,YR,27,N,8.5,985153000403295,3,15:36:00,MRS,3,2.2,NA,HECR,15,NA,2188,NA,APCL,NA,6847,287
1186.1,YP,293,N,6.6,985153000403302,31,10:03:00,MRS,3,4.5,NA,MADO,30,NA,2310,NA,APCL,NA,7324,315
1187.1,O,549,N,8.5,985153000403306,44,10:28:00,MRS,3,3.3,NA,HECR,30,1122,2480,NA,APCL,NA,7762,328
1187.2,YP,550,N,8,985153000402681,44,10:28:00,MRS,3,3.3,NA,HECR,30,1122,2480,NA,APCL,NA,7762,328
1187.3,YR,NA,NA,3,NA,44,10:28:00,MRS,3,3.3,NA,HECR,30,1122,2480,NA,APCL,NA,7762,328
1188.1,O,338,N,9.1,985153000403342,34,12:17:00,MRS,3,2.4,NA,HECR,30,NA,2408,NA,APCL,NA,7387,318
1188.2,Y,339,N,6.6,985153000403340,34,12:17:00,MRS,3,2.4,NA,HECR,30,NA,2408,NA,APCL,NA,7387,318
1188.3,O,340,N,8.9,985153000403514,34,12:17:00,MRS,3,2.4,NA,HECR,30,NA,2408,NA,APCL,NA,7387,318
1192.1,O,468,N,8.8,985153000403460,41,13:41:00,MRS,3,3.6,NA,HECR,10,472,2445,NA,APCL,NA,7683,325
1192.2,YP,469,N,8.6,985153000403459,41,13:41:00,MRS,3,3.6,NA,HECR,10,472,2445,NA,APCL,NA,7683,325
1192.3,YR,470,N,7.2,985153000407312,41,13:41:00,MRS,3,3.6,NA,HECR,10,472,2445,NA,APCL,NA,7683,325
1193.1,W,138,N,6.2,985153000403761,12,09:46:00,MRS,3,2.5,NA,HECR,25,NA,2240,NA,APCL,NA,7049,296
1193.2,YR,NA,N,3,NA,12,09:46:00,MRS,3,2.5,NA,HECR,25,NA,2240,NA,APCL,NA,7049,296
1194.1,YR,NA,Y,6,985153000403761,56,13:45:00,MRS,4,1.7,NA,HECR,20,NA,2240,NA,APCL,NA,8090,340
1195.1,O,223,N,8.6,985153000403797,20,09:34:00,MRS,3,2.6,NA,HECR,30,NA,2286,NA,APCL,NA,7185,304
1196.1,YR,285,N,5.6,985153000403806,29,13:35:00,MRS,3,4.7,NA,HECR,30,701,2306,NA,APCL,These fish swim back and forth between anem 2306 and 2307,7319,313
1196.2,YP,286,Y,10.5,985153000371766,29,13:35:00,MRS,3,4.7,NA,HECR,30,701,2306,NA,APCL,These fish swim back and forth between anem 2306 and 2307,7319,313
1196.3,O,287,N,10.6,985153000404325,29,13:35:00,MRS,3,4.7,NA,HECR,30,701,2306,NA,APCL,These fish swim back and forth between anem 2306 and 2307,7319,313
1196.4,YP,288,N,6.8,985153000403443,29,13:35:00,MRS,3,4.7,NA,HECR,30,701,2306,NA,APCL,These fish swim back and forth between anem 2306 and 2307,7319,313
1196.5,YR,289,N,5.1,9.85153e+14,29,13:35:00,MRS,3,4.7,NA,HECR,30,701,2306,NA,APCL,These fish swim back and forth between anem 2306 and 2307,7319,313
1197.1,O,165,N,8.3,985153000403872,15,09:47:00,MRS,3,1.5,NA,HECR,30,NA,2258,NA,APCL,NA,7100,299
1197.2,YP,166,N,8.7,985153000405190,15,09:47:00,MRS,3,1.5,NA,HECR,30,NA,2258,NA,APCL,NA,7100,299
1197.3,YR,167,N,6,985153000403760,15,09:47:00,MRS,3,1.5,NA,HECR,30,NA,2258,NA,APCL,NA,7100,299
1197.4,Y,NA,NA,5,NA,15,09:47:00,MRS,3,1.5,NA,HECR,30,NA,2258,NA,APCL,NA,7100,299
1198.1,O,333,N,7.5,985153000403888,34,11:29:00,MRS,3,1.8,NA,HECR,25,NA,2403,NA,APCL,NA,7375,318
1199.1,O,299,N,9.7,985153000404043,31,11:08:00,MRS,3,3.5,NA,MADO,10,NA,2314,NA,APCL,NA,7331,315
1199.2,YP,NA,Y,10.8,985153000371477,31,11:08:00,MRS,3,3.5,NA,MADO,10,NA,2314,NA,APCL,NA,7331,315
1200.1,YP,430,N,5.8,985153000404065,39,14:20:00,MRS,3,1.7,NA,HECR,20,512,2425,NA,APCL,NA,7602,323
1200.2,YR,431,NA,4.3,NA,39,14:20:00,MRS,3,1.7,NA,HECR,20,512,2425,NA,APCL,NA,7602,323
1201.1,YP,152,N,10,985153000404075,12,11:46:00,MRS,3,3.7,NA,HECR,30,904,2250,NA,APCL,NA,7069,296
1201.2,YR,153,N,4.6,NA,12,11:46:00,MRS,3,3.7,NA,HECR,30,904,2250,NA,APCL,NA,7069,296
1201.3,NA,NA,NA,3,NA,12,11:46:00,MRS,3,3.7,NA,HECR,30,904,2250,NA,APCL,NA,7069,296
1201.4,NA,NA,NA,8,NA,12,11:46:00,MRS,3,3.7,NA,HECR,30,904,2250,NA,APCL,NA,7069,296
1202.1,YP,266,N,9.7,985153000404202,25,11:42:00,MRS,3,6.4,NA,HECR,30,696,2296,NA,APCL,NA,7297,309
1202.2,O,267,N,9.3,985153000405084,25,11:42:00,MRS,3,6.4,NA,HECR,30,696,2296,NA,APCL,NA,7297,309
1202.3,YR,NA,NA,3,NA,25,11:42:00,MRS,3,6.4,NA,HECR,30,696,2296,NA,APCL,NA,7297,309
1202.4,YR,NA,NA,1,NA,25,11:42:00,MRS,3,6.4,NA,HECR,30,696,2296,NA,APCL,NA,7297,309
1203.1,YR,86,N,6.5,985153000404213,6,13:29:00,MRS,3,3.5,NA,MADO,27,NA,971,NA,APCL,The other large one swam away,6931,290
1203.2,O,87,N,8.9,985153000353794,6,13:29:00,MRS,3,3.5,NA,MADO,27,NA,971,NA,APCL,The other large one swam away,6931,290
1203.3,NA,NA,NA,9,NA,6,13:29:00,MRS,3,3.5,NA,MADO,27,NA,971,NA,APCL,The other large one swam away,6931,290
1204.1,YR,272,N,6.7,985153000404233,26,14:23:00,MRS,3,3.6,NA,HECR,25,NA,2299,NA,APCL,NA,7302,310
1204.2,O,273,N,6.1,985153000401894,26,14:23:00,MRS,3,3.6,NA,HECR,25,NA,2299,NA,APCL,NA,7302,310
1205.1,O,136,N,9.7,985153000400619,11,14:24:00,MRS,3,4.2,NA,HECR,35,NA,876,NA,APCL,NA,7042,295
1206.1,YP,104,N,8.8,985153000404272,9,12:52:00,MRS,3,4.8,NA,HECR,30,479,2222,NA,APCL,NA,6980,293
1206.2,O,NA,Y,9.7,985153000373608,9,12:52:00,MRS,3,4.8,NA,HECR,30,479,2222,NA,APCL,NA,6980,293
1207.1,YR,471,N,7.3,985153000404400,41,13:56:00,MRS,3,3.6,NA,STHD,20,NA,2446,NA,APCL,NA,7685,325
1207.2,O,472,N,8.1,985153000356368,41,13:56:00,MRS,3,3.6,NA,STHD,20,NA,2446,NA,APCL,NA,7685,325
1207.3,YP,473,N,8.9,985153000371747,41,13:56:00,MRS,3,3.6,NA,STHD,20,NA,2446,NA,APCL,NA,7685,325
1209.1,YP,103,N,7.5,985153000404497,9,12:51:00,MRS,3,4,NA,HECR,30,957,2220,NA,APCL,"These fish were seen at 11:25:30 on dive 8 as well. The 7, 4, and 2 were added from the earlier observation.",6979,293
1209.2,O,NA,Y,9.1,985153000373778,9,12:51:00,MRS,3,4,NA,HECR,30,957,2220,NA,APCL,"These fish were seen at 11:25:30 on dive 8 as well. The 7, 4, and 2 were added from the earlier observation.",6979,293
1209.3,YR,NA,NA,7,NA,9,12:51:00,MRS,3,4,NA,HECR,30,957,2220,NA,APCL,"These fish were seen at 11:25:30 on dive 8 as well. The 7, 4, and 2 were added from the earlier observation.",6979,293
1209.4,NA,NA,NA,4,NA,9,12:51:00,MRS,3,4,NA,HECR,30,957,2220,NA,APCL,"These fish were seen at 11:25:30 on dive 8 as well. The 7, 4, and 2 were added from the earlier observation.",6979,293
1209.5,NA,NA,NA,2,NA,9,12:51:00,MRS,3,4,NA,HECR,30,957,2220,NA,APCL,"These fish were seen at 11:25:30 on dive 8 as well. The 7, 4, and 2 were added from the earlier observation.",6979,293
1210.1,YR,141,N,6.3,985153000404499,12,10:38:00,MRS,3,1.7,NA,HECR,20,389,2243,NA,APCL,NA,7060,296
1210.2,YR,142,N,3.8,NA,12,10:38:00,MRS,3,1.7,NA,HECR,20,389,2243,NA,APCL,NA,7060,296
1210.3,YR,143,N,5.4,985153000407422,12,10:38:00,MRS,3,1.7,NA,HECR,20,389,2243,NA,APCL,NA,7060,296
1211.1,YR,NA,Y,6,985153000404499,56,13:04:00,MRS,4,1.3,NA,HECR,20,NA,2243,NA,APCL,NA,8086,340
1212.1,YP,560,Y,11.8,985153000404526,45,09:26:00,MRS,3,5.2,NA,HECR,30,873,2477,NA,APCL,NA,7773,329
1212.1,YP,560,Y,11.8,985153000404526,45,09:26:00,MRS,3,5.2,NA,HECR,30,873,2477,NA,APCL,NA,9875,329
1212.2,O,561,N,8.3,985153000405269,45,09:26:00,MRS,3,5.2,NA,HECR,30,873,2477,NA,APCL,NA,7773,329
1212.2,O,561,N,8.3,985153000405269,45,09:26:00,MRS,3,5.2,NA,HECR,30,873,2477,NA,APCL,NA,9875,329
1212.3,O,562,N,11,985153000404009,45,09:26:00,MRS,3,5.2,NA,HECR,30,873,2477,NA,APCL,NA,7773,329
1212.3,O,562,N,11,985153000404009,45,09:26:00,MRS,3,5.2,NA,HECR,30,873,2477,NA,APCL,NA,9875,329
1213.1,O,718,N,9.2,985153000404528,50,13:05:00,MRS,4,3.2,NA,HECR,30,NA,2157,NA,APCL,NA,7953,334
1214.1,O,175,N,8.2,985153000404563,15,10:50:00,MRS,3,2.2,NA,HECR,25,447,2262,NA,APCL,NA,7116,299
1214.2,YP,176,N,8.9,985153000401611,15,10:50:00,MRS,3,2.2,NA,HECR,25,447,2262,NA,APCL,NA,7116,299
1215.1,O,21,N,10,985153000404750,3,14:44:00,MRS,3,3.7,NA,HECR,25,807,2184,NA,APCL,NA,6834,287
1215.2,YP,22,N,9.8,985153000405154,3,14:44:00,MRS,3,3.7,NA,HECR,25,807,2184,NA,APCL,NA,6834,287
1217.1,O,168,N,8.3,985153000404764,15,10:01:00,MRS,3,2.1,NA,MADO,25,NA,2259,NA,APCL,Old tag was present but unreadable,7105,299
1217.2,O,169,N,9.3,985153000407657,15,10:01:00,MRS,3,2.1,NA,MADO,25,NA,2259,NA,APCL,Old tag was present but unreadable,7105,299
1217.3,YR,170,N,5.7,985153000404088,15,10:01:00,MRS,3,2.1,NA,MADO,25,NA,2259,NA,APCL,Old tag was present but unreadable,7105,299
1218.1,O,201,N,8.4,985153000404797,18,12:01:00,MLP,3,NA,12,HECR,30,NA,1351,NA,APCL,NA,7145,302
1218.2,YP,202,N,10.4,985153000406375,18,12:01:00,MLP,3,NA,12,HECR,30,NA,1351,NA,APCL,NA,7145,302
1219.1,YR,221,N,6.9,985153000404855,20,09:25:00,MRS,3,2.6,NA,HECR,40,NA,2285,NA,APCL,NA,7180,304
1220.1,YP,83,N,6.3,985153000404875,6,12:54:00,MRS,3,3.5,NA,STME,10,NA,2209,NA,APCL,Anemone was pulled in,6927,290
1220.2,W,84,NA,3.5,NA,6,12:54:00,MRS,3,3.5,NA,STME,10,NA,2209,NA,APCL,Anemone was pulled in,6927,290
1221.1,O,576,N,9.6,985153000404914,45,10:39:00,MRS,3,5.3,NA,HECR,30,NA,2238,NA,APCL,NA,7791,329
1222.1,O,161,N,8.9,985153000404937,13,14:00:00,MRS,3,0.9,NA,HECR,20,NA,2254,NA,APCL,NA,7094,297
1223.1,YP,184,N,8.3,985153000404952,16,14:06:00,MRS,3,3.9,NA,STME,30,NA,2267,NA,APCL,Black dot on tail,7132,300
1224.1,YR,29,N,7.1,985153000404956,3,15:39:00,MRS,3,2.6,NA,HECR,30,NA,2189,NA,APCL,NA,6848,287
1224.2,NA,NA,NA,5,NA,3,15:39:00,MRS,3,2.6,NA,HECR,30,NA,2189,NA,APCL,NA,6848,287
1224.3,NA,NA,NA,2,NA,3,15:39:00,MRS,3,2.6,NA,HECR,30,NA,2189,NA,APCL,NA,6848,287
1225.1,O,213,N,7.7,985153000404994,19,14:36:30,MLP,3,NA,9,HECR,30,1310,2280,NA,APCL,"7.7 O had very thin orange, two old tags but lose one",7161,303
1225.2,NA,NA,NA,9,NA,19,14:36:30,MLP,3,NA,9,HECR,30,1310,2280,NA,APCL,"7.7 O had very thin orange, two old tags but lose one",7161,303
1225.3,NA,NA,NA,3,NA,19,14:36:30,MLP,3,NA,9,HECR,30,1310,2280,NA,APCL,"7.7 O had very thin orange, two old tags but lose one",7161,303
1225.4,NA,NA,NA,4,NA,19,14:36:30,MLP,3,NA,9,HECR,30,1310,2280,NA,APCL,"7.7 O had very thin orange, two old tags but lose one",7161,303
1225.5,NA,NA,NA,5,NA,19,14:36:30,MLP,3,NA,9,HECR,30,1310,2280,NA,APCL,"7.7 O had very thin orange, two old tags but lose one",7161,303
1226.1,W,509,N,6.2,985153000405091,43,12:53:00,MRS,3,1,NA,HECR,25,NA,2458,NA,APCL,NA,7708,327
1227.1,YP,190,N,11.6,985153000405158,16,14:25:00,MRS,3,7.5,NA,HECR,30,NA,2147,NA,APCL,Fish 190 squirted eggs,7135,300
1227.2,O,189,N,10.8,985153000405147,16,14:25:00,MRS,3,7.5,NA,HECR,30,NA,2147,NA,APCL,Fish 190 squirted eggs,7135,300
1227.3,NA,NA,NA,3,NA,16,14:25:00,MRS,3,7.5,NA,HECR,30,NA,2147,NA,APCL,Fish 190 squirted eggs,7135,300
1228.1,O,281,N,7.8,985153000405176,28,10:50:00,MRS,3,4.2,NA,HECR,30,NA,2305,NA,APCL,NA,7316,312
1228.2,YP,282,N,9.6,985153000400358,28,10:50:00,MRS,3,4.2,NA,HECR,30,NA,2305,NA,APCL,NA,7316,312
1229.1,O,229,N,9.4,985153000405229,20,09:36:00,MRS,3,2.6,NA,HECR,25,NA,2290,NA,APCL,unreadable old tag,7187,304
1230.1,O,278,N,7,985153000405234,28,09:49:00,MRS,3,5.9,NA,MADO,20,NA,2303,NA,APCL,NA,7314,312
1230.2,YR,NA,N,2.5,NA,28,09:49:00,MRS,3,5.9,NA,MADO,20,NA,2303,NA,APCL,NA,7314,312
1231.1,Y,177,N,9.1,985153000405309,15,11:23:00,MRS,3,1.9,NA,HECR,40,445,2263,NA,APCL,Old tag was either 445 or 446. Next to seagrass. MRS thought she remembered it from 2015.,7117,299
1231.2,O,178,N,8.2,985153000401446,15,11:23:00,MRS,3,1.9,NA,HECR,40,445,2263,NA,APCL,Old tag was either 445 or 446. Next to seagrass. MRS thought she remembered it from 2015.,7117,299
1231.3,NA,NA,NA,6,NA,15,11:23:00,MRS,3,1.9,NA,HECR,40,445,2263,NA,APCL,Old tag was either 445 or 446. Next to seagrass. MRS thought she remembered it from 2015.,7117,299
1231.4,NA,NA,NA,3,NA,15,11:23:00,MRS,3,1.9,NA,HECR,40,445,2263,NA,APCL,Old tag was either 445 or 446. Next to seagrass. MRS thought she remembered it from 2015.,7117,299
1233.1,YP,551,N,9.3,985153000405462,44,10:43:00,MRS,3,3.5,NA,HECR,35,NA,2481,NA,APCL,NA,7763,328
1233.2,YR,552,N,3.5,NA,44,10:43:00,MRS,3,3.5,NA,HECR,35,NA,2481,NA,APCL,NA,7763,328
1233.3,O,553,N,9,985153000406256,44,10:43:00,MRS,3,3.5,NA,HECR,35,NA,2481,NA,APCL,NA,7763,328
1233.4,O,554,N,6,985153000355459,44,10:43:00,MRS,3,3.5,NA,HECR,35,NA,2481,NA,APCL,NA,7763,328
1233.5,YR,NA,NA,3,NA,44,10:43:00,MRS,3,3.5,NA,HECR,35,NA,2481,NA,APCL,NA,7763,328
