fish_table_id,anem_table_id,fish_spp,size,fin_id,sample_id,color,gen_id,recap,tag_id,fish_obs_time,notes,collector,correction,corr_date,corr_editor,corr_message
8296,7991,APCL,11.8,756,APCL16_756,O,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8294,7990,APCL,3.7,754,APCL16_754,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8292,7990,APCL,7.6,753,APCL16_753,YP,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8288,7989,APCL,5.2,750,APCL16_750,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
8284,7989,APCL,11.8,747,APCL16_747,O,NA,N,985153000356152,NA,NA,MRS,NA,NA,NA,NA
8280,7987,APCL,6.4,746,APCL16_746,YR,NA,N,985153000369998,NA,NA,MRS,NA,NA,NA,NA
8278,7986,APCL,8.2,744,APCL16_744,O,NA,N,985153000355034,NA,NA,MRS,NA,NA,NA,NA
8256,7976,APCL,5.2,738,APCL16_738,YR,NA,N,985153000368587,NA,NA,MRS,NA,NA,NA,NA
8254,7976,APCL,8,736,APCL16_736,YP,NA,N,985153000363320,NA,NA,MRS,NA,NA,NA,NA
8246,7971,APCL,6.7,732,APCL16_732,YR,NA,N,985153000371121,NA,NA,MRS,NA,NA,NA,NA
8244,7969,APCL,4.6,730,APCL16_730,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
8240,7967,APCL,7.9,729,APCL16_729,YP,NA,N,985153000354021,NA,NA,MRS,NA,NA,NA,NA
8230,7962,APCL,4.5,725,APCL16_725,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
8224,7959,APCL,4.8,723,APCL16_723,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
8222,7957,APCL,5.2,721,APCL16_721,YR,NA,N,985153000370324,NA,NA,MRS,NA,NA,NA,NA
8220,7955,APCL,4.7,720,APCL16_720,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
8216,7952,APCL,3.9,717,APCL16_717,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
8214,7951,APCL,6.2,716,APCL16_716,YR,NA,N,985153000356736,NA,NA,MRS,NA,NA,NA,NA
8212,7949,APCL,7.9,714,APCL16_714,YP,NA,N,985153000368798,NA,NA,MRS,NA,NA,NA,NA
8206,7943,APCL,7.4,710,APCL16_710,O,NA,N,985153000407049,NA,NA,MRS,NA,NA,NA,NA
8204,7942,APCL,5,708,APCL16_708,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
8189,7937,APCL,5.8,700,APCL16_700,YP,NA,N,985153000354371,NA,NA,MRS,NA,NA,NA,NA
8184,7935,APCL,8.5,698,APCL16_698,YP,NA,N,985153000369901,NA,NA,MRS,NA,NA,NA,NA
8181,7933,APCL,9.7,696,APCL16_696,YP,NA,N,985153000356593,NA,NA,MRS,NA,NA,NA,NA
8180,7933,APCL,10,695,APCL16_695,O,NA,N,985153000372009,NA,NA,MRS,NA,NA,NA,NA
8179,7932,APCL,7.2,697,APCL16_697,O,NA,N,985153000354884,NA,NA,MRS,NA,NA,NA,NA
8178,7931,APCL,9.2,694,APCL16_694,YP,NA,N,985153000403821,NA,NA,MRS,NA,NA,NA,NA
8176,7930,APCL,8.2,692,APCL16_692,O,NA,N,985153000353940,NA,NA,MRS,NA,NA,NA,NA
8175,7930,APCL,7.5,691,APCL16_691,YP,NA,N,985153000355630,NA,NA,MRS,NA,NA,NA,NA
8170,7926,APCL,7.9,690,APCL16_690,O,NA,N,985153000372398,NA,NA,MRS,NA,NA,NA,NA
8168,7926,APCL,4,688,APCL16_688,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
8167,7925,APCL,5.6,687,APCL16_687,YR,NA,N,985153000355859,NA,NA,MRS,NA,NA,NA,NA
8165,7924,APCL,5,686,APCL16_686,YR,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
8164,7923,APCL,3.5,685,APCL16_685,W,NA,N,NA,NA,NA,MRS,NA,NA,NA,NA
8160,7920,APCL,8.9,683,APCL16_683,YP,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8159,7920,APCL,7.7,682,APCL16_682,O,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8158,7917,APCL,8,681,APCL16_681,O,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8157,7915,APCL,5.7,680,APCL16_680,W,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8156,7912,APCL,4.8,679,APCL16_679,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8155,7912,APCL,6.3,678,APCL16_678,W,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8152,7901,APCL,5.1,676,APCL16_676,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8151,7891,APCL,5,675,APCL16_675,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8150,7890,APCL,5.7,674,APCL16_674,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8148,7882,APCL,5.1,673,APCL16_673,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8147,7881,APCL,4.5,672,APCL16_672,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8146,7881,APCL,9.4,671,APCL16_671,O,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8144,7877,APCL,4.1,669,APCL16_669,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8143,7876,APCL,4.9,668,APCL16_668,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8142,7876,APCL,4,667,APCL16_667,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8141,7875,APCL,7,666,APCL16_666,O,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8140,7874,APCL,8.3,665,APCL16_665,YP,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8136,7855,APCL,8.8,661,APCL16_661,YP,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8134,7854,APCL,8,659,APCL16_659,YP,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8133,7854,APCL,5,658,APCL16_658,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8132,7854,APCL,4.4,657,APCL16_657,W,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8131,7854,APCL,6.3,656,APCL16_656,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8128,7854,APCL,3.6,653,APCL16_653,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8124,7853,APCL,6.2,649,APCL16_649,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8120,7850,APCL,8.7,645,APCL16_645,O,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8114,7839,APCL,7,641,APCL16_641,O,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8112,7838,APCL,5.2,639,APCL16_639,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8110,7838,APCL,4.8,637,APCL16_637,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8108,7838,APCL,6.6,635,APCL16_635,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8104,7837,APCL,8.6,631,APCL16_631,YP,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8100,7837,APCL,3.8,627,APCL16_627,YR,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8096,7830,APCL,8.4,624,APCL16_624,O,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
8093,7830,APCL,10.4,621,APCL16_621,O,NA,NA,NA,NA,NA,MRS,NA,NA,NA,NA
