Offspring ID,Loci typed,First candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Second candidate ID,Loci typed,Pair loci compared,Pair loci mismatching,Pair LOD score,Pair top LOD,Pair confidence,Trio loci compared,Trio loci mismatching,Trio LOD score,Trio top LOD,Trio confidence
APCL13_633L0693,1011,APCL13_650L1336,1005,1004,14, 1.29419290071353E+0002, 1.29419290071353E+0002,*,APCL14_159L0781_APCL14_157,1012,1011,15,-1.19013871254506E+0002, 0.00000000000000E+0000,,1011,37,-4.64404926476036E+0001,-4.64404926476036E+0001,*,
APCL13_636L0888,1008,APCL14_159L0781_APCL14_157,1012,1008,16,-1.24959160238350E+0002,-1.24959160238350E+0002,*,APCL14_204L0994_APCL14_202,1012,1008,15,-1.25842271977968E+0002,-1.25842271977968E+0002,*,1008,36,-2.89375754464489E+0002,-2.89375754464489E+0002,-,
APCL13_637L1226,1012,APCL13_484L1311,1012,1012,6, 1.14714527262785E+0002, 1.14714527262785E+0002,*,APCL14_159L0781_APCL14_157,1012,1012,13,-1.19360867736663E+0002, 0.00000000000000E+0000,,1012,39,-9.56866347781404E+0001,-9.56866347781404E+0001,*,
APCL13_638L0889,1012,APCL14_159L0781_APCL14_157,1012,1012,12,-1.10341538501805E+0002,-1.10341538501805E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,11,-8.77139198248078E+0001,-8.77139198248078E+0001,*,1012,33,-2.61624308802998E+0002,-2.61624308802998E+0002,-,
APCL13_639L1724,1010,APCL14_159L0781_APCL14_157,1012,1010,18,-1.26964441405709E+0002,-1.26964441405709E+0002,*,APCL14_204L0994_APCL14_202,1012,1010,16,-1.02929127511164E+0002,-1.02929127511164E+0002,*,1010,39,-2.64044546932501E+0002,-2.64044546932501E+0002,-,
APCL13_641L1248,1009,APCL13_560L0871,1012,1009,14, 8.11222183016778E+0001, 8.11222183016778E+0001,*,APCL14_204L0994_APCL14_202,1012,1009,12,-1.02534598492313E+0002, 0.00000000000000E+0000,,1009,41,-1.00025237782689E+0002,-1.00025237782689E+0002,*,
APCL13_642L0694,1012,APCL14_159L0781_APCL14_157,1012,1012,11,-9.62782052116435E+0001,-9.62782052116435E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,15,-1.07441467433615E+0002,-1.07441467433615E+0002,*,1012,31,-2.40191258846594E+0002,-2.40191258846594E+0002,-,
APCL13_646L0695,1011,APCL14_159L0781_APCL14_157,1012,1011,15,-1.24024854841335E+0002,-1.24024854841335E+0002,*,APCL14_204L0994_APCL14_202,1012,1011,13,-1.07017406067085E+0002,-1.07017406067085E+0002,*,1011,40,-3.03304377941626E+0002,-3.03304377941626E+0002,-,
APCL13_647L1274,1012,APCL14_159L0781_APCL14_157,1012,1012,14,-1.41946821112774E+0002,-1.41946821112774E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,9,-9.44704576041124E+0001,-9.44704576041124E+0001,*,1012,42,-3.39684441340253E+0002,-3.39684441340253E+0002,-,
APCL13_648L1249,1012,APCL13_333L0357,1012,1012,27,-3.54556396665459E+0001,-3.54556396665459E+0001,*,APCL14_159L0781_APCL14_157,1012,1012,10,-7.69743272463081E+0001,-7.69743272463081E+0001,*,1012,57,-2.16567947631992E+0002,-2.16567947631992E+0002,-,
APCL13_649L0891,1012,APCL14_159L0781_APCL14_157,1012,1012,10,-9.57674572046464E+0001,-9.57674572046464E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,12,-1.01506152052142E+0002,-1.01506152052142E+0002,*,1012,39,-2.99641440487598E+0002,-2.99641440487598E+0002,-,
APCL13_654L0697,1011,APCL14_088L0922,1011,1011,0, 3.41660570487070E+0002, 3.41660570487070E+0002,*,APCL14_159L0781_APCL14_157,1012,1011,12,-1.13943800192169E+0002,-1.13943800192169E+0002,*,1011,14, 1.89223861187682E+0002, 1.89223861187682E+0002,*,
APCL13_655L0698,1012,APCL13_484L1311,1012,1012,1, 1.10329350018406E+0002, 1.10329350018406E+0002,*,APCL13_486L0471,928,928,4, 5.33822543195365E+0001, 5.33822543195365E+0001,*,1012,46, 2.18497906750990E+0001, 2.18497906750990E+0001,*,
APCL13_656L0773,1012,APCL14_159L0781_APCL14_157,1012,1012,4,-6.50542462220061E+0001,-6.50542462220061E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,9,-8.78402649058932E+0001,-8.78402649058932E+0001,*,1012,25,-2.25734848913644E+0002,-2.25734848913644E+0002,-,
APCL13_657L0646,1009,APCL14_159L0781_APCL14_157,1012,1009,14,-1.27704322049648E+0002,-1.27704322049648E+0002,*,APCL14_204L0994_APCL14_202,1012,1009,17,-1.47916464251832E+0002,-1.47916464251832E+0002,*,1009,42,-3.42450743217010E+0002,-3.42450743217010E+0002,-,
APCL13_666L0981,1012,APCL13_217L1179,508,508,26,-1.55942367567041E+0002, 0.00000000000000E+0000,,APCL14_159L0781_APCL14_157,1012,1012,10,-8.36909082106019E+0001,-8.36909082106019E+0001,*,1012,50,-2.94211631200832E+0002,-2.94211631200832E+0002,-,
APCL13_667L0982,1012,APCL14_159L0781_APCL14_157,1012,1012,16,-1.28026280874084E+0002,-1.28026280874084E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,24,-1.63958169611738E+0002,-1.63958169611738E+0002,-,1012,46,-3.41007642548097E+0002,-3.41007642548097E+0002,-,
APCL14_002L0892,1012,APCL14_159L0781_APCL14_157,1012,1012,9,-7.71606307667835E+0001,-7.71606307667835E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,11,-9.60841463004257E+0001,-9.60841463004257E+0001,*,1012,34,-2.71506078151429E+0002,-2.71506078151429E+0002,-,
APCL14_018L0699,1012,APCL13_216L1178,454,454,35,-1.88434557776120E+0002, 0.00000000000000E+0000,,APCL14_159L0781_APCL14_157,1012,1012,14,-1.14115771052810E+0002,-1.14115771052810E+0002,*,1012,64,-3.75222661426335E+0002,-3.75222661426335E+0002,-,
APCL14_020L0775,1012,APCL14_159L0781_APCL14_157,1012,1012,9,-8.72834815734907E+0001,-8.72834815734907E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,20,-1.42332971006712E+0002,-1.42332971006712E+0002,*,1012,41,-3.06964622081181E+0002,-3.06964622081181E+0002,-,
APCL14_024L1228,1012,APCL14_159L0781_APCL14_157,1012,1012,20,-1.31118642240064E+0002,-1.31118642240064E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,18,-1.35873602805591E+0002, 0.00000000000000E+0000,,1012,55,-3.70605922338551E+0002,-3.70605922338551E+0002,-,
APCL14_025L1229,1009,APCL14_159L0781_APCL14_157,1012,1009,20,-1.25517243026533E+0002,-1.25517243026533E+0002,*,APCL14_204L0994_APCL14_202,1012,1009,18,-1.08534287691597E+0002,-1.08534287691597E+0002,*,1009,48,-3.09191770532377E+0002,-3.09191770532377E+0002,-,
APCL14_026L0776,1012,APCL14_159L0781_APCL14_157,1012,1012,6,-6.74286078330320E+0001,-6.74286078330320E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,9,-8.79856207087701E+0001,-8.79856207087701E+0001,*,1012,31,-2.49131445349863E+0002,-2.49131445349863E+0002,-,
APCL14_027L1230,1012,APCL14_159L0781_APCL14_157,1012,1012,12,-1.04776731979192E+0002,-1.04776731979192E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,14,-1.27523967143186E+0002,-1.27523967143186E+0002,*,1012,38,-3.09923787521730E+0002,-3.09923787521730E+0002,-,
APCL14_028L1253,1012,APCL13_196L1169,421,421,20,-1.13815117699007E+0002, 0.00000000000000E+0000,,APCL14_204L0994_APCL14_202,1012,1012,5,-3.68994622603906E+0001,-3.68994622603906E+0001,*,1012,38,-1.93104969903520E+0002,-1.93104969903520E+0002,-,
APCL14_031L1275,1012,APCL14_159L0781_APCL14_157,1012,1012,2,-3.43337875389378E+0001,-3.43337875389378E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,4,-4.77778255741827E+0001,-4.77778255741827E+0001,*,1012,26,-1.97728856531729E+0002,-1.97728856531729E+0002,-,
APCL14_038L1243,1010,APCL14_159L0781_APCL14_157,1012,1010,13,-1.28308582913134E+0002,-1.28308582913134E+0002,*,APCL14_204L0994_APCL14_202,1012,1010,20,-1.69498934937989E+0002,-1.69498934937989E+0002,-,1010,48,-3.86498977311417E+0002,-3.86498977311417E+0002,-,
APCL14_039L0777,1012,APCL13_169L1114,1012,1012,5, 8.33821655894832E+0001, 8.33821655894832E+0001,*,APCL14_159L0781_APCL14_157,1012,1012,7,-7.88176052390296E+0001,-7.88176052390296E+0001,*,1012,38,-1.28186579124000E+0002,-1.28186579124000E+0002,*,
APCL14_045L0948,1006,APCL14_159L0781_APCL14_157,1012,1006,12,-1.22757773325421E+0002,-1.22757773325421E+0002,*,APCL14_204L0994_APCL14_202,1012,1006,14,-1.20286224597732E+0002,-1.20286224597732E+0002,*,1006,39,-3.24625393721125E+0002,-3.24625393721125E+0002,-,
APCL14_046L0749,1012,APCL14_159L0781_APCL14_157,1012,1012,16,-1.12363969432335E+0002,-1.12363969432335E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,14,-9.89051023154977E+0001,-9.89051023154977E+0001,*,1012,40,-2.77584544518185E+0002,-2.77584544518185E+0002,-,
APCL14_048L0985,1012,APCL14_159L0781_APCL14_157,1012,1012,13,-1.20194149595966E+0002,-1.20194149595966E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,5,-5.87007725781049E+0001,-5.87007725781049E+0001,*,1012,37,-2.92157894981387E+0002,-2.92157894981387E+0002,-,
APCL14_054L1329,1006,APCL14_159L0781_APCL14_157,1012,1006,14,-1.21562239973940E+0002,-1.21562239973940E+0002,*,APCL14_204L0994_APCL14_202,1012,1006,23,-1.98539338991493E+0002, 0.00000000000000E+0000,,1006,43,-3.54034902791493E+0002,-3.54034902791493E+0002,-,
APCL14_058L0986,1012,APCL14_159L0781_APCL14_157,1012,1012,11,-1.10643153074236E+0002,-1.10643153074236E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,21,-1.78060519790669E+0002,-1.78060519790669E+0002,-,1012,45,-3.64398890719339E+0002,-3.64398890719339E+0002,-,
APCL14_061L0952,1002,APCL14_159L0781_APCL14_157,1012,1002,15,-1.23395764376274E+0002,-1.23395764376274E+0002,*,APCL14_204L0994_APCL14_202,1012,1002,15,-1.29174409937858E+0002,-1.29174409937858E+0002,*,1002,39,-3.12495047370840E+0002,-3.12495047370840E+0002,-,
APCL14_063L0953,1012,APCL14_159L0781_APCL14_157,1012,1012,10,-9.93853135593862E+0001,-9.93853135593862E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,17,-1.54899881511017E+0002,-1.54899881511017E+0002,-,1012,37,-3.18153561788073E+0002,-3.18153561788073E+0002,-,
APCL14_064L0894,1012,APCL14_159L0781_APCL14_157,1012,1012,15,-1.36799682028252E+0002,-1.36799682028252E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,15,-1.43980430327325E+0002,-1.43980430327325E+0002,*,1012,41,-3.54573485332033E+0002,-3.54573485332033E+0002,-,
APCL14_065L0895,1012,APCL14_159L0781_APCL14_157,1012,1012,12,-1.04683362877283E+0002,-1.04683362877283E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,11,-9.11600461378855E+0001,-9.11600461378855E+0001,*,1012,30,-2.41169009672827E+0002,-2.41169009672827E+0002,-,
APCL14_066L0702,1011,APCL14_159L0781_APCL14_157,1012,1011,10,-9.15359136598437E+0001,-9.15359136598437E+0001,*,APCL14_204L0994_APCL14_202,1012,1011,15,-1.30025589567718E+0002,-1.30025589567718E+0002,*,1011,40,-3.15478488450093E+0002,-3.15478488450093E+0002,-,
APCL14_067L0896,1012,APCL14_159L0781_APCL14_157,1012,1012,15,-1.31203596513312E+0002,-1.31203596513312E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,17,-1.36538918874284E+0002,-1.36538918874284E+0002,*,1012,37,-3.02808608600430E+0002,-3.02808608600430E+0002,-,
APCL14_071L0897,1012,APCL14_159L0781_APCL14_157,1012,1012,11,-1.07823524867508E+0002,-1.07823524867508E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,16,-1.44340727868551E+0002,-1.44340727868551E+0002,*,1012,37,-3.16175794399436E+0002,-3.16175794399436E+0002,-,
APCL14_074L0705,1007,APCL14_159L0781_APCL14_157,1012,1007,15,-1.33910476423517E+0002,-1.33910476423517E+0002,*,APCL14_260L1348_APCL14_258,956,951,27,-1.81805656729458E+0001,-1.81805656729458E+0001,*,1007,54,-2.14775111451214E+0002,-2.14775111451214E+0002,-,
APCL14_075L0898,1012,APCL14_159L0781_APCL14_157,1012,1012,2,-3.67088495400735E+0001,-3.67088495400735E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,18,-1.55555644198874E+0002,-1.55555644198874E+0002,-,1012,31,-2.62696704529843E+0002,-2.62696704529843E+0002,-,
APCL14_076L0899,1012,APCL14_159L0781_APCL14_157,1012,1012,15,-9.90396999015703E+0001,-9.90396999015703E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,11,-6.83800146902616E+0001,-6.83800146902616E+0001,*,1012,38,-2.51514382143160E+0002,-2.51514382143160E+0002,-,
APCL14_077L0900,1012,APCL14_159L0781_APCL14_157,1012,1012,11,-5.32130092549720E+0001,-5.32130092549720E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,20,-1.12403085728616E+0002,-1.12403085728616E+0002,*,1012,42,-2.42381296593727E+0002,-2.42381296593727E+0002,-,
APCL14_079L0706,1012,APCL14_159L0781_APCL14_157,1012,1012,14,-1.12624933929230E+0002,-1.12624933929230E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,19,-1.55391944024976E+0002, 0.00000000000000E+0000,,1012,46,-3.45335266056414E+0002,-3.45335266056414E+0002,-,
APCL14_080L0707,976,APCL14_159L0781_APCL14_157,1012,976,8,-7.57581349026005E+0001,-7.57581349026005E+0001,*,APCL14_204L0994_APCL14_202,1012,976,19,-1.52165423739432E+0002,-1.52165423739432E+0002,-,976,36,-2.89051027310408E+0002,-2.89051027310408E+0002,-,
APCL14_086L0708,1012,APCL14_159L0781_APCL14_157,1012,1012,14,-1.07911799438563E+0002,-1.07911799438563E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,12,-9.18967630987923E+0001,-9.18967630987923E+0001,*,1012,38,-2.75351113537603E+0002,-2.75351113537603E+0002,-,
APCL14_089L1339,988,APCL14_159L0781_APCL14_157,1012,988,9,-8.86425171395886E+0001,-8.86425171395886E+0001,*,APCL14_204L0994_APCL14_202,1012,988,11,-9.93613099838297E+0001,-9.93613099838297E+0001,*,988,34,-2.72578101076479E+0002,-2.72578101076479E+0002,-,
APCL14_099L1330,1012,APCL13_196L1169,421,421,35,-1.88663091226174E+0002, 0.00000000000000E+0000,,APCL14_159L0781_APCL14_157,1012,1012,18,-1.27847810367244E+0002,-1.27847810367244E+0002,*,1012,57,-3.25892434095898E+0002,-3.25892434095898E+0002,-,
APCL14_101L0925,1012,APCL14_159L0781_APCL14_157,1012,1012,16,-1.37489682225904E+0002,-1.37489682225904E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,23,-1.79093352256570E+0002, 0.00000000000000E+0000,,1012,48,-3.70618761918130E+0002,-3.70618761918130E+0002,-,
APCL14_103L0988,1010,APCL14_159L0781_APCL14_157,1012,1010,15,-1.34631378081726E+0002,-1.34631378081726E+0002,*,APCL14_204L0994_APCL14_202,1012,1010,19,-1.71200502475052E+0002,-1.71200502475052E+0002,-,1010,43,-3.60977731872409E+0002,-3.60977731872409E+0002,-,
APCL14_107L0989,1012,APCL14_159L0781_APCL14_157,1012,1012,13,-1.03348185401397E+0002,-1.03348185401397E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,16,-1.12705256051543E+0002,-1.12705256051543E+0002,*,1012,37,-2.69967027142235E+0002,-2.69967027142235E+0002,-,
APCL14_112L0709,988,APCL14_159L0781_APCL14_157,1012,988,15,-1.22569920809561E+0002,-1.22569920809561E+0002,*,APCL14_204L0994_APCL14_202,1012,988,12,-8.47665838819069E+0001,-8.47665838819069E+0001,*,988,38,-2.75767145534079E+0002,-2.75767145534079E+0002,-,
APCL14_114L0903,1012,APCL14_159L0781_APCL14_157,1012,1012,13,-1.12695584705275E+0002,-1.12695584705275E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,21,-1.57314627772065E+0002,-1.57314627772065E+0002,-,1012,43,-3.29484137219104E+0002,-3.29484137219104E+0002,-,
APCL14_129L0906,1012,APCL14_159L0781_APCL14_157,1012,1012,12,-1.15092453451340E+0002,-1.15092453451340E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,14,-1.27006211138074E+0002,-1.27006211138074E+0002,*,1012,40,-3.26598292072643E+0002,-3.26598292072643E+0002,-,
APCL14_133L0713_APCL14_132,1012,APCL14_159L0781_APCL14_157,1012,1012,11,-8.78927100372392E+0001,-8.78927100372392E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,17,-1.35413460726303E+0002,-1.35413460726303E+0002,*,1012,40,-2.99901067927678E+0002,-2.99901067927678E+0002,-,
APCL14_134L0752_APCL14_133,1012,APCL14_159L0781_APCL14_157,1012,1012,15,-1.05602462553707E+0002,-1.05602462553707E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,11,-7.55290133555551E+0001,-7.55290133555551E+0001,*,1012,31,-2.22571781771164E+0002,-2.22571781771164E+0002,-,
APCL14_135L0954_APCL14_134,1012,APCL14_159L0781_APCL14_157,1012,1012,9,-8.80136971521469E+0001,-8.80136971521469E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,15,-1.12251042770507E+0002,-1.12251042770507E+0002,*,1012,33,-2.61416416051715E+0002,-2.61416416051715E+0002,-,
APCL14_143L0714_APCL14_142,1010,APCL14_159L0781_APCL14_157,1012,1010,15,-1.28045245405767E+0002,-1.28045245405767E+0002,*,APCL14_204L0994_APCL14_202,1012,1010,15,-1.22290333179398E+0002,-1.22290333179398E+0002,*,1010,39,-3.05249745942075E+0002,-3.05249745942075E+0002,-,
APCL14_144L0907_APCL14_143,1012,APCL14_292L0591_APCL14_290,993,993,2, 1.56972549567697E+0002, 1.56972549567697E+0002,*,APCL14_293L0592_APCL14_291,989,989,3, 1.48018491797170E+0002, 1.48018491797170E+0002,*,1011,18, 3.04780903373670E+0002, 3.04780903373670E+0002,*,
APCL14_145L0779_APCL14_144,1012,APCL14_159L0781_APCL14_157,1012,1012,16,-1.29784405192414E+0002,-1.29784405192414E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,14,-1.11425896417141E+0002,-1.11425896417141E+0002,*,1012,36,-2.87315111187507E+0002,-2.87315111187507E+0002,-,
APCL14_146L0780_APCL14_145,1011,APCL14_159L0781_APCL14_157,1012,1011,9,-8.11430669647677E+0001,-8.11430669647677E+0001,*,APCL14_204L0994_APCL14_202,1012,1011,20,-1.42662013133674E+0002, 0.00000000000000E+0000,,1011,36,-2.78884880717597E+0002,-2.78884880717597E+0002,-,
APCL14_154L0955_APCL14_152,1012,APCL14_155L0730_APCL14_153,1012,1012,0, 9.93012038799339E+0001, 9.93012038799339E+0001,*,APCL14_159L0781_APCL14_157,1012,1012,1,-8.30538004323927E+0000,-8.30538004323927E+0000,*,1012,29,-5.01100635583862E+0001,-5.01100635583862E+0001,*,
APCL14_156L0908_APCL14_154,1012,APCL14_155L0730_APCL14_153,1012,1012,0, 6.88401342838707E+0001, 6.88401342838707E+0001,*,APCL14_159L0781_APCL14_157,1012,1012,1, 1.03247144787147E+0001, 1.03247144787147E+0001,*,1012,38,-1.06659789690881E+0002,-1.06659789690881E+0002,*,
APCL14_157L0715_APCL14_155,1012,APCL14_159L0781_APCL14_157,1012,1012,0, 4.15865371641563E+0001, 4.15865371641563E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,0, 2.97472665003306E+0001, 2.97472665003306E+0001,*,1012,21,-6.40722098563046E+0001,-6.40722098563046E+0001,*,
APCL14_158L0909_APCL14_156,1012,APCL14_159L0781_APCL14_157,1012,1012,0, 7.41450785590139E+0001, 7.41450785590139E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,0, 4.31394280471691E+0001, 4.31394280471691E+0001,*,1012,25,-4.60535581396973E+0001,-4.60535581396973E+0001,*,
APCL14_160L0910_APCL14_159,1012,APCL13_216L1178,454,454,3,-2.16791547472515E+0001, 0.00000000000000E+0000,,APCL14_159L0781_APCL14_157,1012,1012,0, 5.11741903484910E+0001, 5.11741903484910E+0001,*,1012,19,-3.95933880130179E+0001,-3.95933880130179E+0001,*,
APCL14_162L0956_APCL14_160,1012,APCL14_159L0781_APCL14_157,1012,1012,1,-1.04047752929299E+0001,-1.04047752929299E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,3,-4.09538844209483E+0001,-4.09538844209483E+0001,*,1012,22,-1.54738818826320E+0002,-1.54738818826320E+0002,-,
APCL14_163L1292_APCL14_161,1012,APCL14_159L0781_APCL14_157,1012,1012,1, 1.90542239952312E+0001, 1.90542239952312E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,2, 6.94320834295653E+0000, 6.94320834295653E+0000,*,1012,32,-1.45226881759123E+0002,-1.45226881759123E+0002,*,
APCL14_164L0782_APCL14_162,1011,APCL14_159L0781_APCL14_157,1012,1011,7,-3.68197023821074E+0001, 0.00000000000000E+0000,,APCL14_204L0994_APCL14_202,1012,1011,2, 9.32288906807019E+0000, 9.32288906807019E+0000,*,1011,28,-1.50252957759704E+0002,-1.50252957759704E+0002,-,
APCL14_166L1251_APCL14_164,1008,APCL14_159L0781_APCL14_157,1012,1008,3, 1.95633516405350E+0001, 1.95633516405350E+0001,*,APCL14_204L0994_APCL14_202,1012,1008,1, 1.00495826299023E+0001, 0.00000000000000E+0000,,1008,27,-1.09819707288608E+0002,-1.09819707288608E+0002,*,
APCL14_168L0912_APCL14_166,1012,APCL13_216L1178,454,454,6,-4.02569919254438E+0001, 0.00000000000000E+0000,,APCL14_159L0781_APCL14_157,1012,1012,0, 5.62287580898358E+0001, 5.62287580898358E+0001,*,1012,25,-7.00303212454685E+0001,-7.00303212454685E+0001,*,
APCL14_169L0716_APCL14_167,1007,APCL14_159L0781_APCL14_157,1012,1007,0, 2.82872840098128E+0001, 2.82872840098128E+0001,*,APCL14_204L0994_APCL14_202,1012,1007,1, 9.95190173863889E+0000, 9.95190173863889E+0000,*,1007,18,-7.34543175435158E+0001,-7.34543175435158E+0001,*,
APCL14_175L1167_APCL14_173,1009,APCL14_159L0781_APCL14_157,1012,1009,7,-4.51204819829996E+0001,-4.51204819829996E+0001,*,APCL14_204L0994_APCL14_202,1012,1009,6,-4.34778289174106E+0001,-4.34778289174106E+0001,*,1009,34,-2.24097628786624E+0002,-2.24097628786624E+0002,-,
APCL14_176L1291_APCL14_174,1012,APCL14_159L0781_APCL14_157,1012,1012,0, 2.19517383879904E+0001, 2.19517383879904E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,3,-8.29212570080624E+0000,-8.29212570080624E+0000,*,1012,20,-9.54311533568127E+0001,-9.54311533568127E+0001,*,
APCL14_179L1332_APCL14_177,1012,APCL14_159L0781_APCL14_157,1012,1012,6,-4.66970975546660E+0001,-4.66970975546660E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,4,-3.15138310603542E+0001,-3.15138310603542E+0001,*,1012,27,-1.79474274943800E+0002,-1.79474274943800E+0002,-,
APCL14_181L1323_APCL14_179,1008,APCL13_216L1178,454,452,29,-1.55280991449441E+0002, 0.00000000000000E+0000,,APCL14_159L0781_APCL14_157,1012,1008,9,-5.23093136893428E+0001,-5.23093136893428E+0001,*,1008,53,-2.75399413244645E+0002,-2.75399413244645E+0002,-,
APCL14_184L0783_APCL14_182,1012,APCL14_159L0781_APCL14_157,1012,1012,6,-5.44329371236470E+0001,-5.44329371236470E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,12,-8.47474960127629E+0001,-8.47474960127629E+0001,*,1012,30,-2.15234920169855E+0002,-2.15234920169855E+0002,-,
APCL14_185L0914_APCL14_183,1012,APCL13_196L1169,421,421,7,-3.58532644383208E+0001, 0.00000000000000E+0000,,APCL14_159L0781_APCL14_157,1012,1012,0, 4.65518862198910E+0001, 4.65518862198910E+0001,*,1012,27,-8.02875162172168E+0001,-8.02875162172168E+0001,*,
APCL14_187L0928_APCL14_185,1006,APCL14_159L0781_APCL14_157,1012,1006,4,-4.54950348352717E+0001,-4.54950348352717E+0001,*,APCL14_204L0994_APCL14_202,1012,1006,1,-2.04480687494645E+0001,-2.04480687494645E+0001,*,1006,27,-1.95294462162201E+0002,-1.95294462162201E+0002,-,
APCL14_189L0784_APCL14_187,1008,APCL14_159L0781_APCL14_157,1012,1008,3,-4.44688151839573E+0000,-4.44688151839573E+0000,*,APCL14_204L0994_APCL14_202,1012,1008,1,-4.00549559325836E+0000,-4.00549559325836E+0000,*,1008,25,-1.35345425910439E+0002,-1.35345425910439E+0002,*,
APCL14_190L0993_APCL14_188,1011,APCL14_159L0781_APCL14_157,1012,1011,10,-8.66070072352887E+0001,-8.66070072352887E+0001,*,APCL14_204L0994_APCL14_202,1012,1011,11,-1.02354233499793E+0002,-1.02354233499793E+0002,*,1011,35,-2.76354519312767E+0002,-2.76354519312767E+0002,-,
APCL14_191L0717_APCL14_189,1011,APCL14_159L0781_APCL14_157,1012,1011,14,-1.10873263950017E+0002,-1.10873263950017E+0002,*,APCL14_204L0994_APCL14_202,1012,1011,17,-1.13960482947797E+0002,-1.13960482947797E+0002,*,1011,36,-2.59417443669291E+0002,-2.59417443669291E+0002,-,
APCL14_192L0785_APCL14_190,1012,APCL14_159L0781_APCL14_157,1012,1012,15,-1.31628895405260E+0002,-1.31628895405260E+0002,*,APCL14_204L0994_APCL14_202,1012,1012,14,-1.22046374081072E+0002,-1.22046374081072E+0002,*,1012,41,-3.29614428687791E+0002,-3.29614428687791E+0002,-,
APCL14_193L1333_APCL14_191,1012,APCL14_159L0781_APCL14_157,1012,1012,4,-3.35316593878112E+0001,-3.35316593878112E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,5,-2.36739578924631E+0001,-2.36739578924631E+0001,*,1012,31,-1.90125157791065E+0002,-1.90125157791065E+0002,-,
APCL14_195L0929_APCL14_193,1012,APCL14_159L0781_APCL14_157,1012,1012,3, 1.55254081049897E+0000, 1.55254081049897E+0000,*,APCL14_204L0994_APCL14_202,1012,1012,2, 2.31650813882487E+0001, 2.31650813882487E+0001,*,1012,15,-6.14614583590416E+0001,-6.14614583590416E+0001,*,
APCL14_196L0958_APCL14_194,1008,APCL13_196L1169,421,417,12,-7.68659231367350E+0001, 0.00000000000000E+0000,,APCL14_204L0994_APCL14_202,1012,1008,3, 1.23969967287908E+0001, 1.23969967287908E+0001,*,1008,30,-1.23187092960130E+0002,-1.23187092960130E+0002,*,
APCL14_197L1276_APCL14_195,1012,APCL14_159L0781_APCL14_157,1012,1012,0, 2.66085037147004E+0001, 2.66085037147004E+0001,*,APCL14_204L0994_APCL14_202,1012,1012,0, 3.61857161517796E+0001, 3.61857161517796E+0001,*,1012,18,-5.29255059912469E+0001,-5.29255059912469E+0001,*,
APCL14_198L0718_APCL14_196,1010,APCL14_159L0781_APCL14_157,1012,1010,2, 1.43474442478006E+0001, 1.43474442478006E+0001,*,APCL14_204L0994_APCL14_202,1012,1010,0, 4.52207116711080E+0001, 4.52207116711080E+0001,*,1010,22,-6.87698437819965E+0001,-6.87698437819965E+0001,*,
